date,close,volume,return,volatility,total_edits,unique_editors,revert_count,anon_edits,controversy_total,positive_total,controversy_index,revert_rate,attention_index,attention_lag1,attention_lag7,controversy_lag1,edits_lag1
2021-07-12,33086.63,48181.403762,-0.0342205067925236,0.0250056469216449,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,8.0,2.0,0.0,4.0
2021-07-13,32729.77,41126.361008,-0.0107856254928349,0.0237968399745213,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,-1.0,1.0
2021-07-14,32820.02,46777.823484,0.0027574284817766,0.0239171684661099,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,12.0,0.0,1.0
2021-07-15,31880.0,51639.576353,-0.0286416644474926,0.0238328965892019,0.0,0.0,0.0,,,,0.0,0.0,0.0,35.0,2.0,0.0,7.0
2021-07-16,31383.87,48499.864154,-0.0155624215809284,0.0190976922956951,5.0,1.0,0.0,0.0,0.0,3.0,-0.6,0.0,5.0,0.0,55.0,0.0,0.0
2021-07-17,31520.07,34012.242132,0.0043398089528154,0.0199131206182499,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,24.0,-0.6,5.0
2021-07-18,31778.56,35923.716186,0.0082008066606451,0.0166491609669168,3.0,2.0,0.0,0.0,0.0,1.0,-0.3333333333333333,0.0,6.0,6.0,8.0,0.0,3.0
2021-07-19,30839.65,47340.468499,-0.0295453916099407,0.0156026709201565,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,1.0,-0.3333333333333333,3.0
2021-07-20,29790.35,61034.049017,-0.0340243809511457,0.0180975635191345,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2021-07-21,32144.51,82796.265128,0.079024247784937,0.039552725162899,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,35.0,0.0,0.0
2021-07-22,32287.83,46148.092433,0.0044586151725443,0.0378215468420549,11.0,2.0,0.0,0.0,2.0,8.0,-0.5454545454545454,0.0,22.0,4.0,0.0,0.0,2.0
2021-07-23,33634.09,50112.863626,0.0416955862317163,0.0394429194569348,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,5.0,-0.5454545454545454,11.0
2021-07-24,34258.14,47977.550138,0.0185540919941642,0.0394332414827156,7.0,1.0,0.0,0.0,0.0,2.0,-0.2857142857142857,0.0,7.0,4.0,6.0,0.0,4.0
2021-07-25,35381.02,47852.928313,0.0327770275911067,0.0400628876012318,0.0,0.0,0.0,,,,0.0,0.0,0.0,7.0,6.0,-0.2857142857142857,7.0
2021-07-26,37237.6,152452.512724,0.0524738970216234,0.0362930792208031,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2021-07-27,39457.87,88397.267015,0.0596244118847617,0.0252691703890579,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0
2021-07-28,40019.56,101344.528441,0.014235182993912,0.0205418317474204,0.0,0.0,0.0,,,,0.0,0.0,0.0,6.0,4.0,0.0,3.0
2021-07-29,40016.48,53998.439283,-7.696236540322143e-05,0.0215987313225952,2.0,2.0,0.0,0.0,1.0,0.0,0.5,0.0,4.0,0.0,22.0,0.0,0.0
2021-07-30,42206.37,73602.784805,0.05472470342219,0.0231471612555631,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.5,2.0
2021-07-31,41461.83,44849.791012,-0.0176404651714895,0.0299915013234066,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0
2021-08-01,39845.44,53953.186326,-0.0389850134448961,0.0390039395273543,3.0,2.0,0.0,0.0,0.0,1.0,-0.3333333333333333,0.0,6.0,1.0,0.0,0.0,1.0
2021-08-02,39147.82,50837.351954,-0.0175081514973859,0.0375670634611162,2.0,2.0,0.0,0.0,1.0,0.0,0.5,0.0,4.0,6.0,1.0,-0.3333333333333333,3.0
2021-08-03,38207.05,57117.435853,-0.0240312231945482,0.0310644536066458,0.0,0.0,0.0,,,,0.0,0.0,0.0,4.0,6.0,0.5,2.0
2021-08-04,39723.18,52329.35243,0.0396819435156599,0.0348386922205899,2.0,2.0,1.0,0.0,1.0,0.0,0.5,0.5,4.0,0.0,0.0,0.0,0.0
2021-08-05,40862.46,84343.755621,0.0286804832845708,0.0365566702913459,33.0,6.0,0.0,0.0,5.0,13.0,-0.24242424242424243,0.0,198.0,4.0,4.0,0.5,2.0
2021-08-06,42836.87,75753.941347,0.0483184321257212,0.0351140344513168,4.0,2.0,0.0,0.0,0.0,1.0,-0.25,0.0,8.0,198.0,1.0,-0.24242424242424243,33.0
2021-08-07,44572.54,73396.740808,0.0405181330942245,0.0363722116319635,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,-0.25,4.0
2021-08-08,43794.37,69329.092698,-0.0174585069641531,0.0321061115924964,3.0,3.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,9.0,1.0,6.0,0.0,1.0
2021-08-09,46253.4,74587.884845,0.0561494548271843,0.0321178343134354,3.0,2.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,6.0,9.0,4.0,0.3333333333333333,3.0
2021-08-10,45584.99,53814.643421,-0.0144510457609603,0.0298248854428269,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.3333333333333333,3.0
2021-08-11,45511.0,52734.901977,-0.0016231219969555,0.0307208734750087,4.0,3.0,2.0,0.0,1.0,3.0,-0.5,0.5,12.0,6.0,4.0,0.0,3.0
2021-08-12,44399.0,55266.108781,-0.0244336534024741,0.0345462157790512,4.0,4.0,0.0,0.0,0.0,2.0,-0.5,0.0,16.0,12.0,198.0,-0.5,4.0
2021-08-13,47800.0,48239.370431,0.0766008243428906,0.0405713618969282,6.0,3.0,0.0,0.0,2.0,0.0,0.3333333333333333,0.0,18.0,16.0,8.0,-0.5,4.0
2021-08-14,47068.51,46114.359022,-0.0153031380753138,0.0405431454582214,4.0,2.0,1.0,0.0,0.0,1.0,-0.25,0.25,8.0,18.0,1.0,0.3333333333333333,6.0
2021-08-15,46973.82,42110.711334,-0.0020117484067373,0.039296164490336,3.0,2.0,0.0,0.0,2.0,0.0,0.6666666666666666,0.0,6.0,8.0,9.0,-0.25,4.0
2021-08-16,45901.29,52480.574014,-0.0228325054253624,0.0351979287562713,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.6666666666666666,3.0
2021-08-17,44695.95,57039.341629,-0.0262593927098782,0.0362410673673835,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0
2021-08-18,44705.29,54099.415985,0.0002089674791565,0.0362530983345885,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,12.0,0.0,1.0
2021-08-19,46760.62,53411.75392,0.0459750960121274,0.0386791966312165,3.0,3.0,0.0,0.0,0.0,2.0,-0.6666666666666666,0.0,9.0,4.0,16.0,0.0,2.0
2021-08-20,49322.47,56850.352228,0.054786484866967,0.0326439361328788,5.0,4.0,1.0,0.0,3.0,2.0,0.2,0.2,20.0,9.0,18.0,-0.6666666666666666,3.0
2021-08-21,48821.87,46745.136584,-0.0101495322517303,0.0321659717014905,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,8.0,0.2,5.0
2021-08-22,49239.22,37007.887795,0.008548423073512,0.0319926055595008,0.0,0.0,0.0,,,,0.0,0.0,0.0,4.0,6.0,0.0,2.0
2021-08-23,49488.85,52462.541954,0.0050697391225937,0.0292503687213186,8.0,4.0,0.0,0.0,0.0,3.0,-0.375,0.0,32.0,0.0,1.0,0.0,0.0
2021-08-24,47674.01,51014.594748,-0.0366716947352786,0.0316382003977442,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,32.0,1.0,-0.375,8.0
2021-08-25,48973.32,44655.830342,0.0272540530993721,0.0319386193975051,0.0,0.0,0.0,,,,0.0,0.0,0.0,12.0,4.0,0.0,4.0
2021-08-26,46843.87,49371.277774,-0.0434818386827765,0.0345868931709849,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,9.0,0.0,0.0
2021-08-27,49069.9,42068.104965,0.0475201984806121,0.0327559293557801,6.0,4.0,2.0,0.0,2.0,1.0,0.16666666666666666,0.3333333333333333,24.0,0.0,20.0,0.0,0.0
2021-08-28,48895.35,26681.063786,-0.0035571704853688,0.0325185491081681,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,24.0,4.0,0.16666666666666666,6.0
2021-08-29,48767.83,32652.283473,-0.0026080189629483,0.0323409048626337,2.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,2.0,1.0,0.0,-1.0,1.0
2021-08-30,46982.91,40288.35083,-0.0366003572436993,0.0347954629840734,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,32.0,0.5,2.0
2021-08-31,47100.89,48645.52737,0.0025111258540604,0.0322632302487554,0.0,0.0,0.0,,,,0.0,0.0,0.0,4.0,12.0,0.0,2.0
2021-09-01,48810.52,49904.65528,0.0362971909872615,0.0337433248221936,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2021-09-02,49246.64,54410.770538,0.0089349591030787,0.0277702389947769,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,2.0
2021-09-03,49999.14,59025.644157,0.0152802302857615,0.0221266269296847,5.0,4.0,0.0,0.0,0.0,2.0,-0.4,0.0,20.0,8.0,24.0,0.0,4.0
2021-09-04,49915.64,34664.65959,-0.001670028724494,0.0220462760928681,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,1.0,-0.4,5.0
2021-09-05,51756.88,40544.835873,0.0368870358068131,0.025157345972006,0.0,0.0,0.0,,,,0.0,0.0,0.0,2.0,2.0,0.0,2.0
2021-09-06,52663.9,49249.667081,0.0175246266776514,0.0152378697259258,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,4.0,0.0,0.0
2021-09-07,46863.73,123048.802719,-0.1101355957306617,0.0507113073846581,5.0,1.0,0.0,0.0,0.0,2.0,-0.4,0.0,5.0,1.0,0.0,-1.0,1.0
2021-09-08,46048.31,65069.3152,-0.0173998100449965,0.0483925279515728,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,5.0,4.0,-0.4,5.0
2021-09-09,46395.14,50651.66002,0.0075318725052015,0.0483172828033161,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,8.0,-1.0,1.0
2021-09-10,44850.91,49048.26618,-0.0332843052095541,0.0479991527049421,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,20.0,0.0,0.0
2021-09-11,45173.69,30440.4081,0.0071967324631763,0.0485043028010621,7.0,4.0,1.0,0.0,1.0,1.0,0.0,0.14285714285714285,28.0,12.0,2.0,0.0,4.0
2021-09-12,46025.24,32094.28052,0.0188505743055305,0.0458107925850649,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,0.0,0.0,7.0
2021-09-13,44940.73,65429.15056,-0.0235633752262888,0.0434179599601295,3.0,3.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,9.0,4.0,1.0,0.0,4.0
2021-09-14,47111.52,44855.85099,0.0483033987209373,0.0281501561916472,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,0.3333333333333333,3.0
2021-09-15,48121.41,43204.71174,0.0214361582899471,0.0277223213785397,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0
2021-09-16,47737.82,40725.08895,-0.0079712959366735,0.0282532655000219,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2021-09-17,47299.98,34461.92776,-0.0091717636037841,0.0240463168102743,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0
2021-09-18,48292.74,30906.47038,0.0209885923841828,0.0245420060848036,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,28.0,0.0,0.0
2021-09-19,47241.75,29847.24349,-0.021762898522635,0.0267572025597091,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
2021-09-20,43015.62,78003.524443,-0.0894575243296448,0.0440734953767116,5.0,4.0,1.0,0.0,1.0,4.0,-0.6,0.2,20.0,4.0,9.0,0.0,2.0
2021-09-21,40734.38,84534.080485,-0.0530328285399583,0.039952956721181,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,4.0,-0.6,5.0
2021-09-22,43543.61,58349.05542,0.0689645945267856,0.0507255740125809,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,1.0
2021-09-23,44865.26,48699.57655,0.0303523295381342,0.0533661526235746,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,6.0
2021-09-24,42810.57,84113.426292,-0.0457969038850996,0.0553073596579151,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,3.0
2021-09-25,42670.64,33594.57189,-0.0032685853049843,0.053568557289743,0.0,0.0,0.0,,,,0.0,0.0,0.0,10.0,0.0,0.0,5.0
2021-09-26,43160.9,49879.99765,0.0114893987997368,0.0544687330388766,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
2021-09-27,42147.35,39776.84383,-0.0234830598991216,0.0433016060464079,4.0,4.0,1.0,0.0,0.0,1.0,-0.25,0.25,16.0,1.0,20.0,0.0,1.0
2021-09-28,41026.54,43372.2624,-0.0265926564778093,0.039065350690265,11.0,6.0,2.0,0.0,2.0,1.0,0.09090909090909091,0.18181818181818182,66.0,16.0,1.0,-0.25,4.0
2021-09-29,41524.28,33511.53487,0.0121321466543364,0.0266948234820308,11.0,5.0,2.0,0.0,2.0,4.0,-0.18181818181818182,0.18181818181818182,55.0,66.0,12.0,0.09090909090909091,11.0
2021-09-30,43824.1,46381.22781,0.055384945867815,0.0333052442986125,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,21.0,55.0,9.0,-0.18181818181818182,11.0
2021-10-01,48141.61,66244.87492,0.0985190796844659,0.044942566038378,2.0,1.0,0.0,0.0,0.0,1.0,-0.5,0.0,2.0,21.0,10.0,0.0,7.0
2021-10-02,47634.9,30508.98131,-0.0105254061922731,0.0455870185304457,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,-0.5,2.0
2021-10-03,48200.01,30825.05601,0.0118633606872271,0.0455801083725266,8.0,3.0,0.0,0.0,1.0,0.0,0.125,0.0,24.0,3.0,1.0,0.0,3.0
2021-10-04,49224.94,46796.49372,0.0212641034721776,0.0419926435730239,4.0,3.0,2.0,0.0,2.0,2.0,0.0,0.5,12.0,24.0,16.0,0.125,8.0
2021-10-05,51471.99,52125.66793,0.0456486082055151,0.0362093372866838,0.0,0.0,0.0,,,,0.0,0.0,0.0,12.0,66.0,0.0,4.0
2021-10-06,55315.0,79877.545181,0.0746621609150919,0.0377484468744585,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,55.0,0.0,0.0
2021-10-07,53785.22,54917.37766,-0.027655789568833,0.0452845945475367,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,4.0,21.0,0.0,2.0
2021-10-08,53951.43,46160.25785,0.0030902541627606,0.0344853661995925,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-1.0,1.0
2021-10-09,54949.72,55177.08013,0.0185034947173781,0.0323137909284425,3.0,2.0,1.0,0.0,1.0,2.0,-0.3333333333333333,0.3333333333333333,6.0,1.0,3.0,0.0,1.0
2021-10-10,54659.0,89237.836128,-0.0052906548022446,0.0337456502236375,0.0,0.0,0.0,,,,0.0,0.0,0.0,6.0,24.0,-0.3333333333333333,3.0
2021-10-11,57471.35,52933.165751,0.0514526427486781,0.0359963616230992,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,12.0,0.0,0.0
2021-10-12,55996.93,53471.2855,-0.025654869774244,0.038493392903217,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0
2021-10-13,57367.0,55808.44492,0.0244668770234368,0.0283802508484651,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2021-10-14,57347.94,43053.336781,-0.0003322467620757,0.0246896429717869,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0
2021-10-15,61672.42,82512.908022,0.0754077653007239,0.0346856531595932,0.0,0.0,0.0,,,,0.0,0.0,0.0,4.0,1.0,0.0,2.0
2021-10-16,60875.57,35467.88096,-0.012920686426769,0.0368466173197439,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0
2021-10-17,61528.33,39099.24124,0.0107228564759229,0.0358381763657739,3.0,3.0,2.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,9.0,2.0,0.0,0.0,2.0
2021-10-18,62009.84,51798.44844,0.0078258259244154,0.0326168763904785,2.0,2.0,0.0,0.0,0.0,1.0,-0.5,0.0,4.0,9.0,1.0,0.3333333333333333,3.0
2021-10-19,64280.59,53628.107744,0.0366191881804565,0.0291466439110951,0.0,0.0,0.0,,,,0.0,0.0,0.0,4.0,0.0,-0.5,2.0
2021-10-20,66001.41,51428.934856,0.0267704450130281,0.0292150393586324,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-21,62193.15,68538.64537,-0.0576996764160038,0.0415168522802306,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,4.0,0.0,1.0
2021-10-22,60688.22,52119.35886,-0.024197680934315,0.0323827918055204,7.0,4.0,0.0,0.0,0.0,3.0,-0.42857142857142855,0.0,28.0,0.0,0.0,0.0,0.0
2021-10-23,61286.75,27626.93678,0.0098623752682152,0.0322280438939969,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,28.0,2.0,-0.42857142857142855,7.0
2021-10-24,60852.22,31226.57676,-0.0070901132789713,0.0320734685683047,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,9.0,-1.0,1.0
2021-10-25,63078.78,36853.83806,0.0365896264754186,0.0351108031428418,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2021-10-26,60328.81,40217.50083,-0.0435958019479768,0.0353906324861742,5.0,2.0,0.0,0.0,0.0,1.0,-0.2,0.0,10.0,0.0,0.0,0.0,0.0
2021-10-27,58413.44,62124.49016,-0.0317488443746859,0.0324668993626791,3.0,3.0,2.0,0.0,2.0,1.0,0.3333333333333333,0.6666666666666666,9.0,10.0,1.0,-0.2,5.0
2021-10-28,60575.89,61056.35301,0.0370197338146836,0.0323374840793161,5.0,4.0,1.0,0.0,1.0,2.0,-0.2,0.2,20.0,9.0,0.0,0.3333333333333333,3.0
2021-10-29,62253.71,43973.90414,0.0276978183894616,0.0326970802292889,7.0,3.0,1.0,0.0,1.0,1.0,0.0,0.14285714285714285,21.0,20.0,28.0,-0.2,5.0
2021-10-30,61859.19,31478.12566,-0.006337292990249,0.0327948105678237,0.0,0.0,0.0,,,,0.0,0.0,0.0,21.0,1.0,0.0,7.0
2021-10-31,61299.8,39267.63794,-0.0090429570771941,0.0328911138165282,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-01,60911.11,44687.66672,-0.006340803722035,0.0290369562015158,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-02,63219.99,46368.2841,0.0379057285280139,0.027078449733319,4.0,3.0,0.0,0.0,0.0,1.0,-0.25,0.0,12.0,0.0,10.0,0.0,0.0
2021-11-03,62896.48,43336.09049,-0.0051172105531809,0.0221446789588793,0.0,0.0,0.0,,,,0.0,0.0,0.0,12.0,9.0,-0.25,4.0
2021-11-04,61395.01,35930.93314,-0.0238720831436035,0.0221002676202562,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0
2021-11-05,60937.12,31604.48749,-0.0074580979789725,0.0191137728193511,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,21.0,0.0,1.0
2021-11-06,61470.61,25590.57408,0.0087547622861072,0.0195078489061703,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021-11-07,63273.59,25515.6883,0.0293307647345617,0.02201583977658,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2021-11-08,67525.83,54442.094554,0.0672040261979762,0.0313952684603491,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-09,66947.66,44661.378068,-0.0085622050110305,0.0307116193314351,3.0,2.0,0.0,0.0,0.0,2.0,-0.6666666666666666,0.0,6.0,0.0,12.0,0.0,0.0
2021-11-10,64882.43,65171.504046,-0.0308484269651845,0.0339932362090698,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,-0.6666666666666666,3.0
2021-11-11,64774.26,37237.98058,-0.0016671693708142,0.0318237873179833,1.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0
2021-11-12,64122.23,44490.10816,-0.010066189872335,0.0320508578246584,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0
2021-11-13,64380.0,22504.97383,0.0040199787187686,0.0320757035660916,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-11-14,65519.1,25705.07347,0.0176933830382106,0.031012924232593,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2021-11-15,63606.74,37829.37124,-0.0291878246190805,0.0174131886529465,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0
2021-11-16,60058.87,77455.15609,-0.0557782084099891,0.0249931775742408,0.0,0.0,0.0,,,,0.0,0.0,0.0,15.0,6.0,0.0,5.0
2021-11-17,60344.87,46289.38491,0.0047619943565371,0.0248818876584244,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0
2021-11-18,56891.62,62146.99931,-0.0572252454931131,0.0300857783067459,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,3.0
2021-11-19,58052.24,50715.88726,0.020400544052006,0.0334367088398267,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2021-11-20,59707.51,33811.5901,0.0285134561560416,0.0367111781635449,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-11-21,58622.02,31902.22785,-0.0181801250797429,0.0346265466021342,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2021-11-22,56247.18,51724.32047,-0.0405110571078921,0.0356363684279504,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,1.0
2021-11-23,57541.27,49917.85017,0.0230071978719643,0.0336840866208372,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2021-11-24,57138.29,39612.04964,-0.0070033212683695,0.0333726888013362,3.0,2.0,0.0,0.0,0.0,1.0,-0.3333333333333333,0.0,6.0,0.0,6.0,0.0,0.0
2021-11-25,58960.36,42153.51522,0.0318887737102386,0.0276543919108507,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,6.0,1.0,-0.3333333333333333,3.0
2021-11-26,53726.53,65927.87066,-0.0887686235294357,0.0438531400547416,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0
2021-11-27,54721.03,29716.99957,0.0185104081726477,0.0425261459066091,2.0,2.0,0.0,0.0,0.0,1.0,-0.5,0.0,4.0,4.0,0.0,0.0,2.0
2021-11-28,57274.88,36163.7137,0.0466703568993491,0.0476086876057434,20.0,4.0,1.0,0.0,0.0,0.0,0.0,0.05,80.0,4.0,1.0,-0.5,2.0
2021-11-29,57776.25,40125.28009,0.0087537503352255,0.0445653111663437,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.25,12.0,80.0,1.0,0.0,20.0
2021-11-30,56950.56,49161.05194,-0.0142911663529564,0.044243387288101,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,12.0,0.0,0.0,4.0
2021-12-01,57184.07,44956.63656,0.0041002230706774,0.0441747800373209,0.0,0.0,0.0,,,,0.0,0.0,0.0,6.0,6.0,0.0,3.0
2021-12-02,56480.34,37574.05976,-0.0123063993171524,0.0421320538916177,6.0,3.0,2.0,0.0,4.0,0.0,0.6666666666666666,0.3333333333333333,18.0,0.0,4.0,0.0,0.0
2021-12-03,53601.05,58927.69027,-0.0509786237122509,0.0304649315751895,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,4.0,0.6666666666666666,6.0
2021-12-04,49152.47,114203.373748,-0.0829942697018062,0.0421416239266607,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0
2021-12-05,49396.33,45580.82012,0.0049612969602546,0.0342766106695268,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,0.0,1.0
2021-12-06,50441.92,58571.21575,0.0211673620287173,0.0362974924801427,2.0,1.0,0.0,0.0,0.0,1.0,-0.5,0.0,2.0,1.0,12.0,0.0,1.0
2021-12-07,50588.95,38253.46877,0.0029148375002379,0.0372106023717388,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,6.0,-0.5,2.0
2021-12-08,50471.19,38425.92466,-0.0023277810668138,0.036703078584586,9.0,4.0,0.0,0.0,0.0,12.0,-1.3333333333333333,0.0,36.0,12.0,0.0,0.0,4.0
2021-12-09,47545.59,37692.68665,-0.0579657424364277,0.0396519877202746,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,36.0,18.0,-1.3333333333333333,9.0
2021-12-10,47140.54,44233.57391,-0.0085191917904478,0.0379786282833027,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2021-12-11,49389.99,28889.19358,0.0477179514702206,0.0321122180601916,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2021-12-12,50053.9,26017.93421,0.0134421974979141,0.0324389419097491,2.0,2.0,1.0,0.0,1.0,0.0,0.5,0.5,4.0,1.0,1.0,0.0,1.0
2021-12-13,46702.75,50869.52093,-0.0669508270084848,0.0401091201943524,0.0,0.0,0.0,,,,0.0,0.0,0.0,4.0,2.0,0.5,2.0
2021-12-14,48343.28,39955.98445,0.0351270535460974,0.0435687488707589,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0
2021-12-15,48864.98,51629.181,0.0107915722722993,0.0440148443096024,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,36.0,0.0,0.0
